;10_kurt_total_ips_origem;10_skw_total_ips_origem;10_coefficient_variation_total_ips_origem;10_kurt_total_ips_destino;10_skw_total_ips_destino;10_coefficient_variation_total_ips_destino;10_kurt_total_pacotes;10_skw_total_pacotes;10_coefficient_variation_total_pacotes;has_bot
1169;3.8545555873024;1.5759399159731569;0.8618906782413476;5.026422543066125;1.7296679326970237;0.8817905954597642;143.89161953838752;11.21460080453216;3.183283026747908;1
1170;3.862819611882149;1.5812662301305174;0.8636320479721166;5.033795137483223;1.734535806093613;0.8835661943465154;143.91030916003405;11.216217705384354;3.198231017651419;0
1171;3.7102778671399865;1.553139792822994;0.8630762424845044;4.861082741807486;1.7005747052030955;0.8808842098196563;143.84438771583464;11.212004196721288;3.186999926385433;1
1172;3.8561559491532873;1.58602138265938;0.8679071160669092;5.015576970850304;1.7334976123526746;0.8860858841703192;144.7640229484202;11.26459339768366;3.235942048758352;0
1173;3.822643433510463;1.5772548720306656;0.8712275648959737;4.976367837752064;1.7245671447773854;0.8893513630825793;144.7494847897542;11.263776477865534;3.2372136921401014;0
1174;3.8557174845965;1.586229506462819;0.8721966174440251;5.010548736177367;1.7332970011147617;0.8903960483667279;144.83072403369255;11.268968778899444;3.2523412790189385;0
1175;3.8224395636737496;1.5775911946796504;0.8755272296042605;4.971650568424899;1.7244923501090372;0.8936716903454242;144.81628182225276;11.268157623992757;3.253624721539359;0
1176;3.8224395636737496;1.5775911946796504;0.8755272296042605;4.971650568424899;1.7244923501090372;0.8936716903454242;144.81628182225276;11.268157623992757;3.253624721539359;0
1177;3.9413010092112737;1.6026683339144356;0.8837494232982235;5.1799989855332855;1.7572729178902176;0.9010134817846434;144.9750145794707;11.278165419381752;3.286810936208754;0
1178;3.9372692799682265;1.6079988467873287;0.8880975103709503;5.171913266265303;1.761700466632046;0.9053843770080836;144.93290899577278;11.275858987310034;3.291967719361321;0
1179;3.9749587828918975;1.6112267796499922;0.880386968445037;5.21990133044114;1.766080455267846;0.8977009848495414;145.00539217764384;11.279779463918752;3.2817343307239093;1
1180;3.9749587828918975;1.6112267796499922;0.880386968445037;5.21990133044114;1.766080455267846;0.8977009848495414;145.00539217764384;11.279779463918752;3.2817343307239093;0
1181;3.9310377725777137;1.5965855811795446;0.8776526326997887;5.175105357431074;1.7520641565368014;0.8948630032089812;144.9997768013074;11.279006809154156;3.268342115217417;0
1182;3.897130831376674;1.5875284871389752;0.8766827245763491;5.139483202067056;1.7431861953639298;0.8938215807501573;144.9943122533062;11.278730266623455;3.2695881621418628;1
1183;3.897130831376674;1.5875284871389752;0.8766827245763491;5.139483202067056;1.7431861953639298;0.8938215807501573;145.01194085059927;11.279462977990914;3.2609984255111084;1
1184;3.854594671010624;1.5730548160190354;0.8739530366454196;5.096079572447335;1.7293321066414695;0.8909903795893629;145.05192869106824;11.281306063103427;3.2463206081120424;1
1185;3.57513770423622;1.558837605876222;0.8814738469549938;4.691465086968162;1.6992940748619825;0.8972067471897213;132.1777763823739;10.638297316831313;3.154167055613856;0
1186;3.3997227918067434;1.570675589649805;0.8939339882942333;4.651186131208786;1.7580619380428082;0.9176063991252712;86.01116633812074;8.644274082150783;3.2060548153097947;0
1187;4.962020350618807;1.8522482087480607;0.9346222312790948;5.101424899958395;1.893169838005188;0.9478482999550226;69.47343888708534;7.985466417542472;3.687686664805671;1
1188;4.565875431200556;1.8184303222790104;0.9414234551336396;4.686527993200165;1.8527250338971344;0.9534263459104196;58.99397217576747;7.30794610918177;3.556331679495269;1
1189;4.336562188398978;1.7814615066002777;0.9342073598475966;4.599929958404572;1.8316187205992336;0.9440618759132684;58.07429933385745;7.230202365577902;3.480488241113233;0
1190;4.4050969332214605;1.7981181119299214;0.9360148263692272;4.666701337140119;1.8478497205779687;0.9459587194172104;58.07767014756912;7.230834486734874;3.4917671679855924;1
1191;4.221970805946018;1.7604585026973218;0.9305860643476958;4.486289721280374;1.8106232589693951;0.9402653613187946;58.072911740408806;7.229948278247227;3.4756751608582146;0
1192;3.885774725034534;1.7273662785407806;0.9360190491246948;4.176637130743417;1.7632899208847248;0.9397898284056052;57.421700891401926;7.173410294041524;3.4123442800916446;1
1193;3.784187099622497;1.7001880039820292;0.929820444277233;4.076004067953449;1.7365943880518195;0.9335140797773526;57.38530967634629;7.169401781335397;3.388247316901653;0
1194;3.7726291994250647;1.6911062452907246;0.9243390518540496;4.0661123877766245;1.7279682445647977;0.9280288657978194;57.39680500341529;7.170332304850558;3.3835097783549326;1
1195;3.78836580600599;1.689565723305256;0.9158928604784194;3.9976381581886073;1.7093045623441538;0.9188582258406952;57.41114156718312;7.171193273596835;3.3681417109401592;0
1196;3.742378768828164;1.672306625611695;0.9098506972451142;3.9902474391914833;1.7011246777923656;0.9134451727742156;57.42615833329798;7.172206734011509;3.3558935706226065;0
1197;3.6359275057240015;1.6552371875302925;0.9103402535119784;3.882634725664076;1.6838553347892258;0.9138274378723692;57.39308909839357;7.16871559371155;3.340675292674978;1
1198;3.531867163975495;1.6281844743614156;0.9066341285976292;3.7797634933513033;1.6572642512509757;0.9100308899484488;57.39645229432279;7.168556183189524;3.325828922542183;1
1199;3.46977391088582;1.6102873045279555;0.8976462839725987;3.76749568752321;1.64870331799698;0.9011037667790316;57.40953824432355;7.169256023758399;3.3095152139413946;0
1200;3.46977391088582;1.6102873045279555;0.8976462839725987;3.78530659443835;1.6549615148132129;0.9023242012844674;57.40711060890101;7.169079384069467;3.311008914339243;0
1201;3.3200372108702365;1.579421963808871;0.8962266155221521;3.632473729506564;1.6238862904659856;0.9007767918933334;57.39653236501736;7.167751690122767;3.3002303192442484;1
1202;3.3200372108702365;1.579421963808871;0.8962266155221521;3.687271028639067;1.6318248647414693;0.9003345746809922;57.39662195676193;7.167784606526613;3.300955163367889;0
1203;3.332244217156734;1.5777674434168856;0.8921196620725702;3.700929653296748;1.6304697753702666;0.8962323222388435;57.40691752996096;7.168497186594223;3.2935678795216594;1
1204;3.33117408602941;1.5746933570237094;0.8903528750008936;3.700299425880549;1.6275414228644016;0.8944630957356955;57.413368542429176;7.169028723004368;3.291311931539911;1
1205;3.349388402755344;1.584048702982848;0.8933239027965741;3.718203081529219;1.6366587413635465;0.8974486454068016;57.41806786998306;7.169341874895991;3.287640885228283;1
1206;3.268440306919392;1.5596401254717205;0.887312196230663;3.6362830910631576;1.6124926433804596;0.8913772014349545;57.42788840642014;7.1697371546470885;3.271727014576354;1
1207;3.0484607807053528;1.5290079568142605;0.8896159039421383;3.402317828058281;1.580049282712733;0.8934845120651174;57.23819683397196;7.152240917209059;3.247364654611132;0
1208;2.9620776638972326;1.5040733597163942;0.8858768617452314;3.3140954906197027;1.5552086970789036;0.889683950811504;57.24037326543239;7.151922716045952;3.23193517292666;0
1209;2.974800135059096;1.502634273917723;0.8818303553011951;3.3282628928921163;1.5540654345881095;0.8856429830055573;57.25154662651438;7.15284837005815;3.228304932933634;1
1210;2.9746577715679243;1.4997497208937236;0.880083822739121;3.328565586673769;1.5513238187113272;0.8838947460915197;57.261741052851406;7.153680242679944;3.224695400234341;1
1211;2.945841212039845;1.4920554273264997;0.8794264834763345;6.56536055571604;2.034614734599168;0.9397297380488304;56.90489581166452;7.121848785593256;3.194428930387019;0
1212;2.9605242127360376;1.4979965891501323;0.8806279323990114;6.581956652793641;2.039903522603125;0.9410460301911516;56.8975590417564;7.121289694883726;3.1979324775785427;0
1213;2.73297827131907;1.4646477935816051;0.8794404850779441;6.197977776799223;1.987714611253243;0.9377198193517552;56.65381285332256;7.098620242468572;3.158082748206866;1
1214;2.5805122666792606;1.4374673579267885;0.8798606150329318;5.980557595848648;1.9535700988570408;0.9371082166998336;54.66273576170399;6.938287031731029;3.090512083723276;1
1215;2.8585755581785333;1.5066132042633664;0.8901737948568912;5.922123156890584;1.9770364973372303;0.94552646007733;57.069087539078495;7.137735977865895;3.531157512694901;0
1216;2.597586066298449;1.4251299947501876;0.8754381901017751;5.901963552249718;1.9047195597239852;0.9254670066488592;57.13530069153036;7.143652690508874;3.5374298718871438;1
1217;2.603627106858714;1.432867988249592;0.8841371725396915;5.892062072542704;1.909285358768319;0.9343606093888236;57.14312108698986;7.145003367848741;3.5604506380622003;0
1218;2.603691370554743;1.4357331907817554;0.8858844098288873;5.88929041132977;1.9112457077740548;0.9361475406838388;57.1357385347265;7.144570299472407;3.5691577523596125;0
1219;2.603627106858714;1.432867988249592;0.8841371725396915;5.892062072542704;1.909285358768319;0.9343606093888236;57.13613122749908;7.144533798555928;3.566691324391948;0
1220;2.617093126125075;1.4386401051089608;0.8853517468305204;5.907360590985669;1.914506695433346;0.9356700626940248;57.13675739963353;7.144555329063528;3.565452971485336;0
1221;2.540931323076072;1.4149213573015942;0.8815576266844727;5.81317318729195;1.891176029666388;0.9313900732037808;56.93407778515568;7.125821946834151;3.533748529489325;0
1222;2.437388599030481;1.3932598599635266;0.8810748353728478;5.671824129345255;1.866303548935463;0.93030727887357;56.91883953065766;7.1240176264071;3.520148099161218;1
1223;2.437388599030481;1.3932598599635266;0.8810748353728478;5.703501277791228;1.8736324675646665;0.9311421861348452;56.91933355759464;7.124026439988939;3.518943616141122;1
1224;2.41246411891334;1.3789376422940771;0.8751820999595264;5.680667591329991;1.861647406698431;0.9249912210296984;56.92981825340227;7.124862710070167;3.514008710646723;1
1225;2.41246411891334;1.3789376422940771;0.8751820999595264;5.680667591329991;1.861647406698431;0.9249912210296984;56.936612583653705;7.125311371562324;3.5079508306509224;0
1226;2.4124906237141706;1.38603425570307;0.8803837666253305;5.81317318729195;1.891176029666388;0.9313900732037808;56.92266233258079;7.124263585529885;3.5165026526434486;0
1227;2.413223379767428;1.3932597267988824;0.8856075015297854;5.887704238880782;1.912234626409006;0.9379372450309093;56.91730537599928;7.124161944541471;3.529777026946633;0
1228;2.439901763425957;1.4078761143075167;0.8915531218521938;5.914976816963996;1.924820565502704;0.944163785612422;56.903640326972976;7.123140820089235;3.5384261780983195;0
1229;2.451216586006073;1.409051277658342;0.8892733546992544;5.934302768262657;1.9270265753737557;0.9418838596872616;56.90838121797909;7.123511085289562;3.535938545116393;0
1230;2.4401614115413013;1.4107734497042994;0.8933083426489344;5.912819262019586;1.9268742728348225;0.9459665486880312;56.90236989796978;7.12301953317312;3.5384449808897376;0
1231;2.4401614115413013;1.4107734497042994;0.8933083426489344;5.912819262019586;1.9268742728348225;0.9459665486880312;56.68111516945356;7.102523384726919;3.5027915431432377;0
1232;2.4401614115413013;1.4107734497042994;0.8933083426489344;5.912819262019586;1.9268742728348225;0.9459665486880312;56.68258923163978;7.102643413036287;3.5021774255317;0
1233;2.409655600126829;1.4033429338073884;0.8984127801256424;5.860364605540894;1.917459635840238;0.9510255080556396;56.67606502622397;7.102102876068294;3.5046443530050966;0
1234;2.4092485017095737;1.400402809367327;0.8966506800116414;5.86228453322082;1.9153552744733189;0.9492154242016902;56.68048338242921;7.102462623333755;3.5028008393999817;1
1235;2.426862111139866;1.3993062479519307;0.8885765409860726;5.9015527405576185;1.9175117572941525;0.9410460301911516;56.69094664473694;7.102934484506394;3.486131561556645;0
1236;2.325426693330724;1.370686973578844;0.8828171901707021;5.764082780285711;1.8873624771596489;0.9345940965219488;56.66044036656976;7.099385962100699;3.45976498960291;0
1237;2.325426693330724;1.370686973578844;0.8828171901707021;5.764082780285711;1.8873624771596489;0.9345940965219488;56.66044036656976;7.099385962100699;3.45976498960291;0
1238;2.32576494160164;1.3678871067665137;0.8810790045074609;5.7670047104562485;1.8854231199388969;0.9328114384369588;56.66913186055112;7.099935268460092;3.451558090129829;1
1239;2.32576494160164;1.3678871067665137;0.8810790045074609;5.7670047104562485;1.8854231199388969;0.9328114384369588;56.67666912520161;7.100413536803071;3.444551813696937;1
1240;2.3377805448251885;1.3663585645096548;0.8770914303957689;5.789835225719691;1.8858151051709775;0.928781742282951;56.68299888746837;7.1009349237725;3.4421672693442464;1
1241;2.31450646036212;1.3522699730916032;0.8712169645907971;5.766950628659759;1.873853259409639;0.9226427861022728;56.68615179853907;7.100725404825125;3.426152382975681;1
1242;2.3159614040287244;1.3454301476040738;0.8660584202664724;5.777115618160384;1.8694234749392296;0.9173577357411834;56.69389236973117;7.101360532928952;3.42320466919774;1
1243;2.335942372095819;1.3521857963330537;0.8633150410420614;5.8120592282602725;1.877199764081377;0.9146639813264232;56.697520443345816;7.10166579552399;3.4220192659018416;0
1244;2.347406616445094;1.3576884859888272;0.8645136614129415;5.825997244690504;1.8822477224614131;0.9159500390898372;56.69925080564413;7.101789756840785;3.420861872303967;1
1245;2.381292401444438;1.3634870582931633;0.8578374815315796;5.886674925359076;1.8910426243421288;0.9092868617609274;56.71586413737448;7.103087007810456;3.412716386582825;1
1246;2.3841373014644134;1.3570439484973915;0.8527291456149019;5.899035764931676;1.887074442755489;0.9040564107966952;56.729372657377056;7.103907904262545;3.399050448102403;0
1247;2.3841373014644134;1.3570439484973915;0.8527291456149019;5.899035764931676;1.887074442755489;0.9040564107966952;56.729372657377056;7.103907904262545;3.399050448102403;0
1248;2.381292401444438;1.3634870582931633;0.8578374815315796;5.886674925359076;1.8910426243421288;0.9092868617609274;56.71806374398188;7.102994753078388;3.403691233085744;0
1249;2.381292401444438;1.3634870582931633;0.8578374815315796;5.886674925359076;1.8910426243421288;0.9092868617609274;56.71806374398188;7.102994753078388;3.403691233085744;0
1250;2.3939263234883974;1.3650841312642674;0.8556179981388696;5.908120366794647;1.8937288977752404;0.9070722634595846;56.72309234728623;7.1034126417478864;3.4019383027602923;0
1251;2.3596832379149166;1.3591602638451072;0.862285288041751;5.846873030674676;1.8848008602117927;0.9137257260217232;56.71210721397613;7.102509232155893;3.406020396430391;0
1252;2.3620739986581047;1.3525799356765411;0.857160469781963;5.858501357646268;1.8806743242878887;0.908477319747942;56.7199507226689;7.103154097957162;3.403103727721912;1
1253;2.3620739986581047;1.3525799356765411;0.857160469781963;5.858501357646268;1.8806743242878887;0.908477319747942;56.7199507226689;7.103154097957162;3.403103727721912;0
1254;2.348252689864924;1.353661908521693;0.8610892715094894;5.832989005147359;1.879761292539065;0.9124424871855444;56.71346345064507;7.102617819391815;3.405439726538418;0
1255;2.348252689864924;1.353661908521693;0.8610892715094894;5.832989005147359;1.879761292539065;0.9124424871855444;56.71670584366061;7.102885812233911;3.4042713715109625;0
1256;2.3369291321726764;1.3481766092794103;0.8598942336176129;5.819230883175081;1.8747365520011396;0.9111606492096485;56.718063933841066;7.102994575558153;3.4036912330857434;0
1257;2.316822623518946;1.3413583162126592;0.8626310209521665;5.784038479635908;1.866891264238354;0.9138474012928708;56.711157036782936;7.102417863457447;3.406033984787781;0
1258;2.3729118798094784;1.3626658994468093;0.8686331800719277;5.853392299617039;1.8872066999311696;0.9202883583481408;56.69683271417571;7.101298816338272;3.4129886492306483;0
1259;2.352112317500082;1.362977340751834;0.8765725857235551;5.809372506031011;1.884120302649772;0.9283089332747956;56.684797154079895;7.100315936294456;3.4176756104843737;0
1260;2.363628444390543;1.3713334333373404;0.8795192753161656;5.820901613288719;1.891176029666388;0.9313900732037808;56.67963819909176;7.099906880157678;3.420011270774293;0
1261;2.363628444390543;1.3713334333373404;0.8795192753161656;5.820901613288719;1.891176029666388;0.9313900732037808;56.67963819909176;7.099906880157678;3.420011270774293;0
1262;2.3640284146826573;1.3785260616438184;0.8847363720723718;5.81329964394594;1.896032057382793;0.9367418406114888;56.67188462035444;7.099270564900951;3.422953823304818;0
1263;2.3333766884880918;1.373901130232084;0.891545394486368;5.758025733793522;1.8885305136414456;0.9435489479426143;56.65993349656944;7.098295714384247;3.427665216793943;0
1264;2.321074771594863;1.3654102885415456;0.8885680649399188;5.745396559912585;1.8812986759741128;0.9404339335048632;56.66928121634668;7.099042362886857;3.4235580398386527;1
1265;2.29647774694152;1.3510071565781123;0.8826359774646868;5.7204957155144776;1.8689529495369896;0.9342306411668972;56.671697623352;7.098715787531619;3.4060359653037984;1
1266;2.3304630436802363;1.3584054174949651;0.8828171901707021;5.768574836352637;1.8775518771632436;0.9345940965219488;56.670234996138056;7.098692987681864;3.409427996159635;1
1267;2.3304630436802363;1.3584054174949651;0.8828171901707021;5.768574836352637;1.8775518771632436;0.9345940965219488;56.672622204581664;7.098879118203072;3.4082694448658777;1
1268;2.27309963954076;1.3367882932368884;0.8767334661905082;5.697170437130444;1.856831292167876;0.9280624083357988;56.68791800228648;7.100050603675668;3.400200422675459;1
1269;2.27309963954076;1.3367882932368884;0.8767334661905082;5.697170437130444;1.856831292167876;0.9280624083357988;56.68969019405071;7.100178425063366;3.399056536257996;1
1270;2.27309963954076;1.3367882932368884;0.8767334661905082;5.697170437130444;1.856831292167876;0.9280624083357988;56.68969019405071;7.100178425063366;3.399056536257996;1
1271;2.305261250615902;1.341803058116556;0.8700104288696042;5.754877987930084;1.8648266701188745;0.9213481675716672;56.7054433336837;7.101433306445412;3.392135608123656;1
1272;2.3070483592782147;1.334966979929906;0.8648573716305897;5.765402135056957;1.8604149934876013;0.9160695624508388;56.7177916835024;7.102424733758963;3.3869546660697933;0
1273;2.2731277863678327;1.3206889365432024;0.8561439826672549;5.733749273703072;1.8482170200388264;0.9069771075156612;56.7330876310638;7.103377944923833;3.3723582843207893;1
1274;2.283215506337928;1.306536576888009;0.8518567071645454;5.869774692036631;1.851715398682327;0.9034542531140028;56.98085065737147;7.125270574779551;3.391568268844919;0
1275;2.281554566691993;1.309186558184538;0.8535570333115463;5.8650029177513066;1.853421530465268;0.9051954624975096;56.97878263755216;7.125227316284964;3.3960623592379733;1
1276;2.185932854121369;1.2886079600064584;0.8530797604214199;5.72437236791072;1.8288002954648364;0.9041844878888567;56.95227509101891;7.122267158049904;3.379197205599024;1
1277;2.182772925329153;1.295328819451646;0.8581872440025047;5.711713825012085;1.8329757198732792;0.9094128179227576;56.93776756260654;7.121207788731858;3.3882794087409573;0
1278;2.184262099739664;1.2926549634009248;0.8564825114061039;5.716229192856338;1.831231667570547;0.907667523639104;56.94574402351747;7.121844055992388;3.384832328024955;1
1279;2.184262099739664;1.2926549634009248;0.8564825114061039;5.716229192856338;1.831231667570547;0.907667523639104;56.94574402351747;7.121844055992388;3.384832328024955;0
1280;2.1982287029881635;1.2914055188727758;0.8525679859916668;5.742249386073262;1.8320712960416612;0.903718212296138;56.95234939634403;7.122391417966157;3.3825197172285635;1
1281;2.198328266855924;1.2984703306076697;0.8610892715094894;5.725570215687758;1.8357555668897303;0.9124424871855444;56.99451874216784;7.12705097634904;3.410992043160633;0
1282;2.2011733075404583;1.2916604771486604;0.8559697676577963;5.73772354582866;1.831476615192655;0.9072003487667692;57.002390517935886;7.127698554671779;3.408064342255998;1
1283;2.221031715640186;1.298391943926716;0.8532423267568092;5.77326620991838;1.8393218257987929;0.9045238578425272;57.00933746497586;7.128279001937832;3.4057163163033906;0
1284;2.221031715640186;1.298391943926716;0.8532423267568092;5.77326620991838;1.8393218257987929;0.9045238578425272;57.00933746497586;7.128279001937832;3.4057163163033906;0
1285;2.198328266855924;1.2984703306076697;0.8610892715094894;5.725570215687758;1.8357555668897303;0.9124424871855442;56.99334596254443;7.127221784168172;3.419483099555348;0
1286;2.3999388482051383;1.3247036062110151;0.8584903248628996;6.108984162674592;1.883811650604509;0.9114538343595544;56.99597113932252;7.127957320855372;3.435373886975933;0
1287;2.366317273482042;1.3166319698078854;0.8635001547490722;6.050046370409532;1.8734014891903397;0.9164094311980124;56.98636998995563;7.127164965672887;3.4389434696754835;0
1288;2.364818828383163;1.3238992004040164;0.868664087690854;6.039693594649949;1.8781216878165483;0.9217094021716252;56.97631291859796;7.126350055376967;3.443100283233014;0
1289;2.3854310034555577;1.3305307542496785;0.8658839408656741;6.0762284547984;1.8858931542823285;0.9189794908419244;56.98157541121693;7.126790594480379;3.441303943763113;0
1290;2.39905275025651;1.3289999351921369;0.8619181397074914;6.101836970251746;1.8864796040802967;0.914971091339814;56.98796387201945;7.127317570237819;3.438920567701635;1
1291;2.364818828383163;1.3238992004040164;0.868664087690854;6.039693594649949;1.8781216878165483;0.9217094021716252;57.02246201641048;7.131245990056861;3.466700256078496;0
1292;2.42444259267256;1.3459422125914835;0.8746581797813426;6.115634383427944;1.8993868040287247;0.928177822834854;57.49455915784044;7.173173251780919;3.5261068048882875;0
1293;2.6153764880021235;1.362707713761245;0.873068869441285;6.576640839482362;1.949077092711244;0.9288393505192676;74.54757558265786;8.156794488104055;3.618574563298965;0
1294;2.6427956416844416;1.370191335418956;0.8737057488266977;6.576640839482362;1.949077092711244;0.9288393505192676;74.54911889751915;8.156993939582122;3.621284595460197;0
1295;2.6426410677708194;1.3732883147334145;0.8754464565127208;6.5737353357839705;1.9512060118945311;0.9306314364620554;74.54231205778119;8.15651017714609;3.624096193161829;1
1296;2.684628413509225;1.3868229747351888;0.8772733454717969;6.629541556138742;1.9647524117523525;0.932721714442276;74.53405682195528;8.155946571420792;3.628298451988128;0
1297;2.6497280439337625;1.37903860510365;0.8824341203069636;6.568719038844073;1.954583387645684;0.9378278930133322;74.5247169508844;8.155250974831795;3.631150095755378;0
1298;2.732185285785707;1.4035738048794997;0.8861126910171151;6.6803418453726975;1.9797844736793333;0.9420427478166288;74.51807997753413;8.155092996264859;3.645691488119577;0
1299;2.732185285785707;1.4035738048794997;0.8861126910171151;6.6803418453726975;1.9797844736793333;0.9420427478166288;74.51807997753413;8.155092996264859;3.645691488119577;0
1300;2.732185285785707;1.4035738048794997;0.8861126910171151;6.6803418453726975;1.9797844736793333;0.9420427478166288;74.52142831513224;8.155330306392925;3.644269810697416;1
1301;2.767419957783741;1.4114073962299094;0.8809253658031545;6.741454793683848;1.989973205901005;0.9369088169646276;74.53438469446357;8.156285578970735;3.63997684879805;1
1302;2.8120238607948567;1.4283865209911908;0.8845062085722312;6.797696296137064;2.006033505809579;0.9408165316562836;74.51770993665606;8.155199595852736;3.650541906668465;0
1303;2.984167810964116;1.463551234377404;0.8889003190394333;7.056966548027094;2.04864816624983;0.9463838195840168;74.78391909765661;8.176988328560373;3.697240066475421;0
1304;2.988920403396868;1.4720652249798252;0.8942100442667283;7.054231707798039;2.0546452298148115;0.951871104092523;74.77090775551483;8.176048912403092;3.702379278741596;0
1305;2.953031170037897;1.464286271568085;0.8994870477915067;6.992694121076277;2.044569494175974;0.9570991336088052;74.75834107525107;8.175125724162747;3.7068119620905216;0
1306;3.00096708606867;1.478531086209518;0.9013270075435244;7.055847876929528;2.0589258723948016;0.9592298611417744;74.74877519380303;8.174566427664379;3.715521233883289;0
1307;3.00096708606867;1.478531086209518;0.9013270075435244;7.055847876929528;2.0589258723948016;0.9592298611417744;74.74709706153169;8.174447314754618;3.716259314713248;0
1308;2.984106491761063;1.4721819657170447;0.9001194190204724;6.992694121076277;2.044569494175974;0.9570991336088052;74.74861409690753;8.17455305651374;3.715523160731912;1
1309;2.9716999463875853;1.4712289384057609;0.9024794432410292;6.993544302226749;2.0421360524082943;0.9552591198336796;74.75213413062802;8.174804908933774;3.7140458736412287;0
1310;2.9826086248737207;1.4688101052152525;0.8983381427641797;6.995861327489098;2.0360270051742004;0.9497573034055244;74.76368244213025;8.175643074065642;3.7096088762461;0
1311;2.970108533324457;1.4678390110383803;0.9006947517901734;6.974034360682878;2.033813757505793;0.952104065382463;74.7536538459049;8.174910872151893;3.713310519753861;0
1312;2.953452122543292;1.461515674910146;0.8994870477915067;6.953710287801388;2.027926240471723;0.9507874922143976;74.74793302362121;8.174555159894634;3.7176861535165178;0
1313;3.077868042917961;1.484443886491527;0.8996426043312337;7.134234923483851;2.055957005894077;0.9516317417840168;74.76981132141101;8.176818123578071;3.738379728066654;0
1314;3.0669351608320743;1.486899772386045;0.9037950873623368;7.111300298670984;2.056176136279375;0.9558264111395476;74.75413274948117;8.175716748063614;3.7458478049692103;0
1315;3.077868042917961;1.484443886491527;0.8996426043312337;7.134234923483851;2.055957005894077;0.9516317417840168;74.76461429358962;8.176407600561415;3.7391689298323936;1
1316;2.936938461047033;1.4552100566034183;0.898280295120999;6.933550164370912;2.0220574708683423;0.9494724297301738;74.73077857388387;8.17311501912941;3.71501844680675;1
1317;2.938346094635632;1.4585780136748776;0.9000609503497651;6.932235968765197;2.0244332528072326;0.9513021682625074;74.73688676090721;8.173409586675882;3.707067672484634;1
1318;2.949502713504587;1.4561874754597757;0.8959298115358477;6.955482522701505;2.024285547331392;0.9471322143909556;74.74525652155924;8.174024246532497;3.704111304822301;1
1319;2.9846971774102764;1.460748059129477;0.8889003190394331;7.020036383513003;2.032316277104909;0.9401348207752048;74.76591714088222;8.1754043739944;3.69177329445956;1
1320;2.996960609688238;1.4586224062173023;0.8848029791705034;7.044951994145508;2.03247763495249;0.936000899635217;74.7835570826492;8.17662866004582;3.683075036577502;1
1321;2.996960609688238;1.4586224062173023;0.8848029791705034;7.044951994145508;2.03247763495249;0.936000899635217;74.7835570826492;8.17662866004582;3.683075036577502;0
1322;2.9936630014373997;1.4503401321947749;0.8795341808849984;7.051051841073126;2.026970629050626;0.9305907271032277;74.79796973226294;8.177664171726878;3.67726643757544;1
1323;3.0847304413734844;1.475882701797341;0.8831289361308717;7.171158259659789;2.0530154827588007;0.9347308731262204;74.8250019983563;8.18036852981306;3.698886269572372;1
1324;3.036437595825323;1.4584244911086477;0.8795778127597873;7.111987089606076;2.036649326142748;0.9308582063369456;74.83888578582736;8.181340423004682;3.692325975612445;0
1325;3.0235454537418445;1.4604386737801685;0.8836606480060681;7.086176108818599;2.0363484708571837;0.9349768144555402;74.83035639247532;8.180733141942039;3.695977549192049;0
1326;3.036437595825323;1.4584244911086477;0.8795778127597873;7.111987089606076;2.036649326142748;0.9308582063369456;74.83879185803944;8.181353318495672;3.693036595509528;0
1327;3.2764714496934992;1.4957741838520084;0.8797479206234072;7.505364153639176;2.090061575582735;0.932640346490824;75.36077222105594;8.222456221180247;3.75391018692604;1
1328;3.3611299032644317;1.5209190714212892;0.8856249473627366;7.611312389914044;2.114560385561106;0.939088651412888;75.40509695520394;8.226661318900197;3.784440303323039;0
1329;3.3611299032644317;1.5209190714212892;0.8856249473627366;7.611312389914044;2.114560385561106;0.939088651412888;75.40509695520394;8.226661318900197;3.784440303323039;0
1330;3.3611299032644317;1.5209190714212892;0.8856249473627366;7.611312389914044;2.114560385561106;0.939088651412888;75.40509695520394;8.226661318900197;3.784440303323039;0
1331;3.4009602041684004;1.526364209672776;0.8785769186305554;7.682624188446634;2.123581865849876;0.9320698985191876;75.42297659828708;8.227766857322198;3.769372537842851;0
1332;3.249265030367749;1.4960828122432226;0.8774026230054562;7.467283908499268;2.0883396844707223;0.9300706734208478;75.42069648314285;8.227318048324829;3.758335084947659;0
1333;3.1965748011640387;1.4890002760199714;0.8779695287553936;7.385713279876165;2.078020341092953;0.930343343012376;75.38842172441935;8.224470085633081;3.74698744672922;0
1334;3.197373263109476;1.492268482041068;0.8797239424282629;7.383402018068607;2.080239527440464;0.9321475757741898;75.38493785072237;8.224220982402725;3.748492001793046;0
1335;3.237284326144932;1.5010625436717515;0.8744812892832194;7.451772946428881;2.0915613581459693;0.9269882689271772;75.40507827329645;8.225580606579177;3.7365796830475055;0
1336;3.2701955898977406;1.509201845459394;0.8750703116474697;7.495583494793616;2.100125795710028;0.9277494629798474;75.4009356574727;8.225140151204185;3.732270374925677;0
1337;3.234347418922345;1.4929167023575791;0.8692466613008669;7.458902183419373;2.0862775363834967;0.921606263673848;75.39315589439326;8.224024196341063;3.711434095303844;0
1338;3.104109381225004;1.461602634279426;0.8639892546965651;7.280844941288994;2.0525869153125305;0.9155234274578432;73.49050830890086;8.084857615499356;3.614930248163596;0
1339;2.899470287389539;1.446939664459935;0.8694153291410075;6.869336988081518;2.012040938362612;0.9192725656922104;53.4634867302078;6.9878819885025125;3.605856501748756;0
